"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Ecuador_0114.txt",NA,"Swenson, Nathan G.
Enquist, Brian J.
Pither, Jason
Kerkhoff, Andrew J.
Boyle, Brad
Weiser, Michael D.
Elser, James J.
Fagan, William F.
Forero-Montana, Jimena
Fyllas, Nikolaos
Kraft, Nathan J. B.
Lake, Jeffrey K.
Moles, Angela T.
Patino, Sandra
Phillips, Oliver L.
Price, Charles A.
Reich, Peter B.
Quesada, Carlos A.
Stegen, James C.
Valencia, Renato
Wright, Ian J.
Wright, S. Joseph
Andelman, Sandy
Jorgensen, Peter M.
Lacher, Thomas E., Jr.
Monteagudo, Abel
Percy Nunez-Vargas, M.
Vasquez-Martinez, Rodolfo
Nolting, Kristen M.
","Swenson, NG
Enquist, BJ
Pither, J
Kerkhoff, AJ
Boyle, B
Weiser, MD
Elser, JJ
Fagan, WF
Forero-Montana, J
Fyllas, N
Kraft, NJB
Lake, JK
Moles, AT
Patino, S
Phillips, OL
Price, CA
Reich, PB
Quesada, CA
Stegen, JC
Valencia, R
Wright, IJ
Wright, SJ
Andelman, S
Jorgensen, PM
Lacher, TE
Monteagudo, A
Nunez-Vargas, MP
Vasquez-Martinez, R
Nolting, KM
","798
","[Swenson, Nathan G.; Lake, Jeffrey K.; Nolting, Kristen M.] Michigan State Univ, Dept Plant Biol, E Lansing, MI 48824 USA.
[Enquist, Brian J.; Boyle, Brad; Stegen, James C.] Univ Arizona, Dept Ecol & Evolutionary Biol, Tucson, AZ 85721 USA.
[Enquist, Brian J.; Andelman, Sandy] Conservat Int, Arlington, VA 22202 USA.
[Enquist, Brian J.] Santa Fe Inst, Santa Fe, NM 87501 USA.
[Pither, Jason] Univ British Columbia, Dept Biol & Phys Geog, Kelowna, BC, Canada.
[Kerkhoff, Andrew J.] Kenyon Coll, Dept Biol, Gambier, OH 43022 USA.
[Kerkhoff, Andrew J.] Kenyon Coll, Dept Math, Gambier, OH 43022 USA.
[Weiser, Michael D.] N Carolina State Univ, Dept Zool, Raleigh, NC 27695 USA.
[Elser, James J.] Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.
[Fagan, William F.] Univ Maryland, Dept Biol, College Pk, MD 20742 USA.
[Forero-Montana, Jimena] Univ Puerto Rico, Dept Biol, Rio Piedras, PR 00931 USA.
[Fyllas, Nikolaos; Phillips, Oliver L.; Quesada, Carlos A.] Univ Leeds, Sch Geog, Leeds LS2 9JT, W Yorkshire, England.
[Kraft, Nathan J. B.] Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.
[Moles, Angela T.] Univ New S Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Sydney, NSW 2052, Australia.
[Patino, Sandra] Univ Nacl Colombia Amazonia, Amazonas, Colombia.
[Price, Charles A.] Univ Western Australia, Sch Plant Biol, Crawley, WA 6009, Australia.
[Reich, Peter B.] Univ Minnesota, Dept Forest Resources, St Paul, MN 55108 USA.
[Valencia, Renato] Univ Catolica Ecuador, Escuela Ciencias Biol, Lab Ecol Plantas, Quito, Ecuador.
[Wright, Ian J.] Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.
[Wright, S. Joseph] Smithsonian Trop Res Inst, Balboa, Ancon, Panama.
[Monteagudo, Abel; Vasquez-Martinez, Rodolfo] Missouri Bot Garden, Proyecto Flora Peru, St Louis, MO 63166 USA.
[Lacher, Thomas E., Jr.] Texas A&M Univ, Dept Wildlife & Fisheries Sci, College Stn, TX 77843 USA.
[Percy Nunez-Vargas, M.] Univ San Antonio Abad Cusco, Herbario Vargas, Cuzco, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2011.00727.x
",NA,"swensonn@msu.edu
","808
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"8
",NA,NA,NA,NA,NA,NA,47,NA,"AUG
",NA,NA,NA,NA,"J
",NA,2012,"Enquist, Brian/B-6436-2008; Wright, Stuart/M-3311-2013; Kraft,
Nathan/A-2817-2012; Phillips, Oliver/A-1523-2011; Price,
Charles/B-1171-2011; Elser, James/A-7082-2008; Moles,
Angela/C-3083-2008; Weiser, Michael/E-6215-2011; Stegen,
James/Q-3078-2016; Swenson, Nathan/A-3514-2012; Wright, Ian/G-4979-2012
",NA,"Enquist, Brian/0000-0002-6124-7096; Wright, Stuart/0000-0003-4260-5676;
Kraft, Nathan/0000-0001-8867-7806; Phillips, Oliver/0000-0002-8993-6168;
Elser, James/0000-0002-1460-2155; Moles, Angela/0000-0003-2041-7762;
Weiser, Michael/0000-0001-9080-0834; Stegen, James/0000-0001-9135-7424;
Swenson, Nathan/0000-0003-3819-9767; Wright, Ian/0000-0001-8338-9143
",NA,"Swenson, NG (reprint author), Michigan State Univ, Dept Plant Biol, E Lansing, MI 48824 USA.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,52,"The biogeography and filtering of woody plant functional diversity in
North and South America
","WOS:000306274400003
",1,21,NA,54
"./data/Ecuador_0114.txt",NA,"Plesca, I.
Timbe, E.
Exbrayat, J. -F.
Windhorst, D.
Kraft, P.
Crespo, P.
Vache, K. B.
Frede, H. -G.
Breuer, L.
","Plesca, I
Timbe, E
Exbrayat, JF
Windhorst, D
Kraft, P
Crespo, P
Vache, KB
Frede, HG
Breuer, L
","3
","[Plesca, I.; Timbe, E.; Exbrayat, J. -F.; Windhorst, D.; Kraft, P.; Crespo, P.; Vache, K. B.; Frede, H. -G.; Breuer, L.] Univ Giessen, Res Ctr BioSyst Land Use & Nutr IFZ, Inst Landscape Ecol & Resources Management, D-35392 Giessen, Germany.
[Timbe, E.; Crespo, P.] Univ Cuenca, Grp Ciencias Tierra & Ambiente, DIUC, Cuenca, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmodel.2011.05.005
",NA,"lutz.breuer@umwelt.uni-giessen.de
","13
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,"JUL 24
",NA,NA,NA,NA,"J
",NA,2012,"Exbrayat, Jean-Francois/H-5645-2012; Breuer, Lutz/C-6652-2013; Kraft,
Philipp/H-4769-2013; Frede, Hans-Georg/D-4453-2013; 
",NA,"Exbrayat, Jean-Francois/0000-0002-3671-8626; Breuer,
Lutz/0000-0001-9720-1076; Windhorst, David/0000-0001-8641-1246; Crespo,
Patricio/0000-0001-5126-0687
",NA,"Breuer, L (reprint author), Univ Giessen, Res Ctr BioSyst Land Use & Nutr IFZ, Inst Landscape Ecol & Resources Management, Heinrich Buff Ring 26, D-35392 Giessen, Germany.
",NA,"SI
","0304-3800
","ECOLOGICAL MODELLING
",NA,NA,8,"Model intercomparison to explore catchment functioning: Results from a
remote montane tropical rainforest
","WOS:000306040200002
",1,239,NA,8
"./data/Ecuador_0114.txt",NA,"Jacobsen, Dean
Dangles, Olivier
","Jacobsen, D
Dangles, O
","647
","[Jacobsen, Dean] Univ Copenhagen, Freshwater Biol Sect, Dept Biol, DK-3400 Hillerod, Denmark.
[Dangles, Olivier] Pontificia Univ Catolica Ecuador, Entomol Lab, Escuela Ciencias Biol, Quito, Ecuador.
[Dangles, Olivier] Univ Paris 11, F-91405 Orsay, France.
[Dangles, Olivier] CNRS, IRD, UR 072, LEGS,UPR 9034, F-91198 Gif Sur Yvette, France.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2011.00699.x
",NA,"djacobsen@bio.ku.dk
","656
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,71,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2012,"Dangles, Olivier/C-4924-2009; Jacobsen, Dean/K-4920-2014
",NA,"Dangles, Olivier/0000-0002-1987-8433; Jacobsen, Dean/0000-0001-5137-297X
",NA,"Jacobsen, D (reprint author), Univ Copenhagen, Freshwater Biol Sect, Dept Biol, Helsingorsgade 51, DK-3400 Hillerod, Denmark.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,21,"Environmental harshness and global richness patterns in glacier-fed
streams
","WOS:000303856700004
",1,21,NA,21
"./data/Ecuador_0114.txt",NA,"Hensen, Isabell
Cierjacks, Arne
Hirsch, Heidi
Kessler, Michael
Romoleroux, Katya
Renison, Daniel
Wesche, Karsten
","Hensen, I
Cierjacks, A
Hirsch, H
Kessler, M
Romoleroux, K
Renison, D
Wesche, K
","455
","[Hensen, Isabell; Hirsch, Heidi] Univ Halle Wittenberg, Inst Biol Geobot, D-06108 Halle, Germany.
[Hensen, Isabell; Hirsch, Heidi] Univ Halle Wittenberg, Bot Garden, D-06108 Halle, Germany.
[Cierjacks, Arne] Tech Univ Berlin, Dept Ecol, D-12165 Berlin, Germany.
[Kessler, Michael] Univ Zurich, Inst Systemat Bot, CH-8008 Zurich, Switzerland.
[Romoleroux, Katya] Pontificia Univ Catolica Ecuador, Herbario QCA, Escuela Ciencias Biol, Quito, Ecuador.
[Renison, Daniel] UNC CONICET, Fac Ciencias Exactas Fis & Nat, Ctr Ecol & Recursos Nat Renovables Dr Ricardo Lut, Cordoba, Argentina.
[Wesche, Karsten] Senckenberg Museum Nat Hist Gorlitz, D-02806 Gorlitz, Germany.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2011.00691.x
",NA,"isabell.hensen@botanik.uni-halle.de
","464
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,55,NA,"APR
",NA,NA,NA,NA,"J
",NA,2012,"Cierjacks, Arne/C-8629-2011; Kessler, Michael/A-3605-2009
",NA,NA,NA,"Hensen, I (reprint author), Univ Halle Wittenberg, Inst Biol Geobot, Kirchtor 1, D-06108 Halle, Germany.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,11,"Historic and recent fragmentation coupled with altitude affect the
genetic population structure of one of the world's highest tropical tree
line species
","WOS:000301227200006
",1,21,NA,13
"./data/Ecuador_0114.txt",NA,"Encalada, Andrea C.
Peckarsky, Barbara L.
","Encalada, AC
Peckarsky, BL
","967
","[Encalada, Andrea C.; Peckarsky, Barbara L.] Cornell Univ, Dept Entomol, Ithaca, NY 14853 USA.
[Encalada, Andrea C.] Univ San Francisco Quito, Colegio Ciencias Biol & Ambientales, Quito, Ecuador.
[Encalada, Andrea C.] Univ Coimbra, IMAR CMA, Coimbra, Portugal.
[Peckarsky, Barbara L.] Rocky Mt Biol Labs, Crested Butte, CO USA.
[Peckarsky, Barbara L.] Univ Wisconsin, Dept Zool, Madison, WI 53706 USA.
[Peckarsky, Barbara L.] Univ Wisconsin, Dept Entomol, Madison, WI 53706 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-011-2147-1
",NA,"aencalada@usfq.edu.ec
","976
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,56,NA,"APR
",NA,NA,NA,NA,"J
",NA,2012,NA,NA,"Encalada, Andrea/0000-0003-2497-6086
",22015569,"Encalada, AC (reprint author), Cornell Univ, Dept Entomol, Ithaca, NY 14853 USA.
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,8,"Large-scale manipulation of mayfly recruitment affects population size
","WOS:000301604200008
",1,168,NA,8
"./data/Ecuador_0114.txt",NA,"Phillips, R. Brand
Cooke, Brian D.
Carrion, Victor
Snell, Howard L.
","Phillips, RB
Cooke, BD
Carrion, V
Snell, HL
","264
","[Phillips, R. Brand; Snell, Howard L.] Univ New Mexico, Museum SW Biol, Albuquerque, NM 87131 USA.
[Phillips, R. Brand; Snell, Howard L.] Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
[Phillips, R. Brand; Cooke, Brian D.; Snell, Howard L.] Charles Darwin Res Stn, Puerto Ayora, Galapagos, Ecuador.
[Cooke, Brian D.] Univ Canberra, Inst Appl Ecol, Canberra, ACT 2601, Australia.
[Carrion, Victor] Galapagos Natl Pk, Isla Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2012.01.013
",NA,"brandphillips@gmail.com
","269
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,38,NA,"MAR
",NA,NA,NA,NA,"J
",NA,2012,"Snell, Howard/N-2455-2015
",NA,"Snell, Howard/0000-0001-8770-7540
",NA,"Phillips, RB (reprint author), Univ New Mexico, Museum SW Biol, Albuquerque, NM 87131 USA.
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,2,"Eradication of rock pigeons, Columba livia, from the Galapagos Islands
","WOS:000302972700031
",1,147,NA,2
"./data/Ecuador_0114.txt",NA,"Stevens, Richard D.
Gavilanez, Maria M.
Tello, Juan S.
Ray, David A.
","Stevens, RD
Gavilanez, MM
Tello, JS
Ray, DA
","455
","[Stevens, Richard D.; Gavilanez, Maria M.; Tello, Juan S.] Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.
[Tello, Juan S.] Pontificia Univ Catolica Ecuador, Escuela Biol, Museo Zool, Quito, Ecuador.
[Ray, David A.] Mississippi State Univ, Dept Biochem & Mol Biol, Starkville, MS 39762 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2656.2011.01900.x
",NA,"rstevens@lsu.edu
","462
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,54,NA,"MAR
",NA,NA,NA,NA,"J
",NA,2012,NA,NA,NA,21895648,"Stevens, RD (reprint author), Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.
",NA,NA,"0021-8790
","JOURNAL OF ANIMAL ECOLOGY
",NA,NA,12,"Phylogenetic structure illuminates the mechanistic role of environmental
heterogeneity in community organization
","WOS:000300502600016
",1,81,NA,12
"./data/Ecuador_0114.txt",NA,"Bird, Jeremy P.
Buchanan, Graeme M.
Lees, Alexander C.
Clay, Rob P.
Develey, Pedro F.
Yepez, Itala
Butchart, Stuart H. M.
","Bird, JP
Buchanan, GM
Lees, AC
Clay, RP
Develey, PF
Yepez, I
Butchart, SHM
","273
","[Bird, Jeremy P.; Butchart, Stuart H. M.] BirdLife Int, Wellbrook Court, Cambridge CB3 0NA, England.
[Buchanan, Graeme M.] Royal Soc Protect Birds, Edinburgh EH12 9DH, Midlothian, Scotland.
[Lees, Alexander C.] Museu Paraense Emilio Goeldi, Dept Zool, BR-66040170 Belem, Para, Brazil.
[Clay, Rob P.; Develey, Pedro F.; Yepez, Itala] BirdLife Int Amer Secretariat, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2011.00843.x
",NA,"jez@birdlifepacific.org.fj
","281
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,55,NA,"MAR
",NA,NA,NA,NA,"J
",NA,2012,"Lees, Alexander/D-2189-2014; 
",NA,"Lees, Alexander/0000-0001-7603-9081
",NA,"Bird, JP (reprint author), BirdLife Int Pacific Secretariat, 10 MacGregor Rd, Suva, Fiji.
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,18,"Integrating spatially explicit habitat projections into extinction risk
assessments: a reassessment of Amazonian avifauna incorporating
projected deforestation
","WOS:000300047500006
",1,18,NA,18
"./data/Ecuador_0114.txt",NA,"Deem, S. L.
Cruz, M. B.
Higashiguchi, J. M.
Parker, P. G.
","Deem, SL
Cruz, MB
Higashiguchi, JM
Parker, PG
","73
","[Deem, S. L.; Parker, P. G.] St Louis Zoo, WildCare Inst, St Louis, MO 63110 USA.
[Deem, S. L.; Parker, P. G.] Charles Darwin Fdn, Santa Cruz, Galapagos, Ecuador.
[Deem, S. L.; Higashiguchi, J. M.; Parker, P. G.] Univ Missouri, Dept Biol, St Louis, MO 63121 USA.
[Cruz, M. B.] Epidemiol & Pathol Lab, Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-1795.2011.00489.x
",NA,"deem@stlzoo.org
","82
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,61,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2012,NA,NA,NA,NA,"Deem, SL (reprint author), St Louis Zoo, WildCare Inst, 1 Govt Dr, St Louis, MO 63110 USA.
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
",NA,NA,4,"Diseases of poultry and endemic birds in Galapagos: implications for the
reintroduction of native species
","WOS:000300664800011
",1,15,NA,4
"./data/Ecuador_0114.txt",NA,"Brand Phillips, R.
Wiedenfeld, David A.
Snell, Howard L.
","Phillips, RB
Wiedenfeld, DA
Snell, HL
","461
","[Brand Phillips, R.; Wiedenfeld, David A.; Snell, Howard L.] Charles Darwin Res Stn, Puerto Ayora, Galapagos, Ecuador.
[Brand Phillips, R.; Snell, Howard L.] Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10530-011-0090-z
",NA,"brandphillips@gmail.com
","480
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,124,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2012,"Snell, Howard/N-2455-2015
",NA,"Snell, Howard/0000-0001-8770-7540
",NA,"Phillips, RB (reprint author), Charles Darwin Res Stn, Puerto Ayora, Galapagos, Ecuador.
",NA,NA,"1387-3547
","BIOLOGICAL INVASIONS
",NA,NA,13,"Current status of alien vertebrates in the Galapagos Islands: invasion
history, distribution, and potential impacts
","WOS:000299516200016
",1,14,NA,13
"./data/Ecuador_0114.txt",NA,"Boyero, Luz
Pearson, Richard G.
Dudgeon, David
Ferreira, Veronica
Graca, Manuel A. S.
Gessner, Mark O.
Boulton, Andrew J.
Chauvet, Eric
Yule, Catherine M.
Albarino, Ricardo J.
Ramirez, Alonso
Helson, Julie E.
Callisto, Marcos
Arunachalam, Muthukumarasamy
Chara, Julian
Figueroa, Ricardo
Mathooko, Jude M.
Goncalves, Jose F., Jr.
Moretti, Marcelo S.
Chara-Serna, Ana Marcela
Davies, Judy N.
Encalada, Andrea
Lamothe, Sylvain
Buria, Leonardo M.
Castela, Jose
Cornejo, Aydee
Li, Aggie O. Y.
M'Erimba, Charles
Diaz Villanueva, Veronica
del Carmen Zuniga, Maria
Swan, Christopher M.
Barmuta, Leon A.
","Boyero, L
Pearson, RG
Dudgeon, D
Ferreira, V
Graca, MAS
Gessner, MO
Boulton, AJ
Chauvet, E
Yule, CM
Albarino, RJ
Ramirez, A
Helson, JE
Callisto, M
Arunachalam, M
Chara, J
Figueroa, R
Mathooko, JM
Goncalves, JF
Moretti, MS
Chara-Serna, AM
Davies, JN
Encalada, A
Lamothe, S
Buria, LM
Castela, J
Cornejo, A
Li, AOY
M'Erimba, C
Villanueva, VD
Zuniga, MD
Swan, CM
Barmuta, LA
","134
","[Boyero, Luz] Donana Biol Station CSIC, Wetland Ecol Dept, Seville 41092, Spain.
[Boyero, Luz; Pearson, Richard G.] James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia.
[Dudgeon, David; Li, Aggie O. Y.] Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Peoples R China.
[Ferreira, Veronica; Graca, Manuel A. S.; Encalada, Andrea; Castela, Jose] Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.
[Ferreira, Veronica; Graca, Manuel A. S.; Encalada, Andrea; Castela, Jose] Univ Coimbra, Dept Life Sci, P-3001401 Coimbra, Portugal.
[Gessner, Mark O.] Eawag Swiss Fed Inst Aquat Sci & Technol, Dept Aquat Ecol, CH-8600 Dubendorf, Switzerland.
[Gessner, Mark O.] ETH, Inst Integrat Biol IBZ, CH-8092 Zurich, Switzerland.
[Boulton, Andrew J.; Davies, Judy N.] Uni New England, Sch Environm & Rural Sci, Armidale, NSW 2350, Australia.
[Chauvet, Eric; Lamothe, Sylvain] Univ Toulouse, UPS, INPT, EcoLab,Lab Ecol Fonct, F-31055 Toulouse, France.
[Chauvet, Eric; Lamothe, Sylvain] CNRS, EcoLab, F-31055 Toulouse, France.
[Yule, Catherine M.] Monash Univ, Sch Sci, Selangor 46150, Malaysia.
[Albarino, Ricardo J.; Buria, Leonardo M.; Diaz Villanueva, Veronica] Univ Nacl Comahue, CONICET, INIBIOMA, Lab Limnol, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.
[Ramirez, Alonso] Univ Puerto Rico, Inst Trop Ecosyst Studies, San Juan, PR 00936 USA.
[Helson, Julie E.] Univ Toronto Scarborough, Surface & Groundwater Ecol Res Grp, Dept Biol Sci, Toronto, ON M1C 1A4, Canada.
[Callisto, Marcos; Goncalves, Jose F., Jr.; Moretti, Marcelo S.] Univ Fed Minas Gerais, Lab Ecol Bentos, Inst Ciencias Biol, BR-30161970 Belo Horizonte, MG, Brazil.
[Arunachalam, Muthukumarasamy] Manonmainam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Alwarkuruchi 627412, Tamil Nadu, India.
[Chara, Julian; Chara-Serna, Ana Marcela; del Carmen Zuniga, Maria] CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.
[Chara, Julian] CIEBREG, Ctr Invest Estudios Biodiversidad & Recuros Genet, Pereira, Colombia.
[Figueroa, Ricardo] Univ Concepcion, Aquat Syst Res Unit, Environm Sci Ctr EULA Chile, Concepcion, Chile.
[Mathooko, Jude M.; M'Erimba, Charles] Egerton Univ, Dept Biol Sci, Egerton, Kenya.
[Chara-Serna, Ana Marcela] Univ Valle, Dept Biol, Grp Invest Entomol, Cali 25360, Colombia.
[Encalada, Andrea] Univ San Francisco Quito, Colegio Ciencias Biol Ambientales, Quito, Ecuador.
[Cornejo, Aydee] Univ Panama, Programa Ctr Amer Maestria Entomol, Panama City, Panama.
[Cornejo, Aydee] Inst Conmemorativo Gorgas Estudios Salud, Secc Entomol, Panama City 081602593, Panama.
[Swan, Christopher M.] Univ Maryland, Dept Geog & Environm Syst, Baltimore, MD 21250 USA.
[Barmuta, Leon A.] Univ Tasmania, Sch Zool, Freshwater Ecol Grp, Hobart, Tas 7001, Australia.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2011.00673.x
",NA,"luz.boyero@ebd.csic.es
","141
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,54,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2012,"Ramirez, Alonso/E-4462-2012; Barmuta, Leon/J-2413-2013; Moretti,
Marcelo/H-6148-2012; Goncalves Junior, Jose /G-3910-2012; Ferreira,
Veronica/I-6457-2013; Boyero, Luz/L-5822-2014; Research ID, CTBCC
/O-3564-2014; TropWATER, Research ID/P-1401-2014; YULE,
Catherine/F-9733-2015; Callisto, Marcos/O-4930-2015; CSIC, EBD
Donana/C-4157-2011
",NA,"Pearson, Richard/0000-0001-6047-031X; Swan,
Christopher/0000-0002-9763-9630; YULE, CATHERINE/0000-0002-1085-2798;
Graca, Manuel/0000-0002-6470-8919; Encalada, Andrea/0000-0003-2497-6086;
Ramirez, Alonso/0000-0001-9985-5719; Barmuta, Leon/0000-0002-8946-3727;
Moretti, Marcelo/0000-0003-1994-2105; Goncalves Junior, Jose
/0000-0001-8191-2113; Ferreira, Veronica/0000-0001-7688-2626; Boyero,
Luz/0000-0001-7366-9299; Callisto, Marcos/0000-0003-2341-4700; CSIC, EBD
Donana/0000-0003-4318-6602
",NA,"Boyero, L (reprint author), Donana Biol Station CSIC, Wetland Ecol Dept, Avda Amer Vespucio S-N, Seville 41092, Spain.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,32,"Global patterns of stream detritivore distribution: implications for
biodiversity loss in changing climates
","WOS:000298912900004
",1,21,NA,35
"./data/Ecuador_0114.txt",NA,"Tello, J. Sebastian
Stevens, Richard D.
","Tello, JS
Stevens, RD
","212
","[Tello, J. Sebastian; Stevens, Richard D.] Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.
[Tello, J. Sebastian] Pontificia Univ Catolica Ecuador, Museo Zool, Escuela Ciencias Biol, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2011.00661.x
",NA,"jtello1@lsu.edu
","223
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,58,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2012,NA,NA,NA,NA,"Tello, JS (reprint author), Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,4,"Can stochastic geographical evolution re-create macroecological
richness-environment correlations?
","WOS:000298912900011
",1,21,NA,4
"./data/Ecuador_0114.txt",NA,"Anthelme, Fabien
Buendia, Belen
Mazoyer, Charlotte
Dangles, Olivier
","Anthelme, F
Buendia, B
Mazoyer, C
Dangles, O
","62
","[Anthelme, Fabien; Mazoyer, Charlotte] IRD, UMR DIADE AMAP, F-34394 Montpellier 5, France.
[Buendia, Belen; Dangles, Olivier] Pontificia Univ Catolica Ecuador, Quito, Ecuador.
[Dangles, Olivier] CNRS, IRD, UR 072, LEGS,UPR 9034, F-91198 Gif Sur Yvette, France.
[Dangles, Olivier] Univ Paris 11, F-91405 Orsay, France.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1654-1103.2011.01333.x
",NA,"fabien.anthelme@ird.fr; guaguabelen@gmail.com;
Olivier.Dangles@legs.cnrs-gif.fr
","72
","Thomson Reuters Web of Science™
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,58,NA,"FEB
",NA,NA,NA,NA,"J
",NA,2012,"Dangles, Olivier/C-4924-2009; Anthelme, Fabien/G-5042-2012
",NA,"Dangles, Olivier/0000-0002-1987-8433; 
",NA,"Anthelme, F (reprint author), IRD, UMR DIADE AMAP, 911 Ave Agropolis,BP 64501, F-34394 Montpellier 5, France.
",NA,NA,"1100-9233
","JOURNAL OF VEGETATION SCIENCE
",NA,NA,33,"Unexpected mechanisms sustain the stress gradient hypothesis in a
tropical alpine environment
","WOS:000298919100008
",1,23,NA,36
